data,tempo_dati,CONTAGI-spe,CONTAGI-spe-lisc,T-spe,H-spe, (RQ+RC)-spe,G-spe,D-spe,Var[CONTAGI-spe],Var[CONTAGI-spe-lisc],Var[T-spe],Var[H-spe],Var[ (RQ+RC)-spe],Var[G-spe],Var[D-spe],  ,t,tempo_sim,C,RT, RH, RQ, RC, GR, GO, D,CONTAGI (previsione),T (previsione),H (previsione),(RQ+RC) (previsione),GR (previsione),D (previsione),Var[CONTAGI (previsione)],Var[T (previsione)],Var[H (previsione)],Var[(RQ+RC) (previsione)],Var[GR (previsione)],Var[D (previsione)]
,,,,,,,,,,,,,,,,,587.625,631.625,88939.8,12.0601,48.5326,1101.88,288.347,28075.6,19210,2947.23,88939.8,12.0601,4.85E+01,1390.227,28075.6,2947.23, , , , , , 
,,,,,,,,,,,,,,,,,587.667,631.667,88942.2,12.0601,48.5261,1101,288.188,28057.4,19201.8,2947.26,88942.2,12.0601,4.85E+01,1389.188,28057.4,2947.26, , , , , , 
,,,,,,,,,,,,,,,,,587.708,631.708,88944.6,12.0602,48.5198,1100.13,288.028,28039.3,19193.7,2947.29,88944.6,12.0602,4.85E+01,1388.158,28039.3,2947.29, , , , , , 
,,,,,,,,,,,,,,,,,587.75,631.75,88947,12.0603,48.5137,1099.25,287.867,28021.1,19185.6,2947.32,88947,12.0603,4.85E+01,1387.117,28021.1,2947.32, , , , , , 
,,,,,,,,,,,,,,,,,587.792,631.792,88949.4,12.0604,48.5078,1098.38,287.706,28003,19177.6,2947.34,88949.4,12.0604,4.85E+01,1386.086,28003,2947.34, , , , , , 
,,,,,,,,,,,,,,,,,587.833,631.833,88951.8,12.0606,48.5022,1097.51,287.543,27984.8,19169.5,2947.37,88951.8,12.0606,4.85E+01,1385.053,27984.8,2947.37, , , , , , 
,,,,,,,,,,,,,,,,,587.875,631.875,88954.2,12.0609,48.4968,1096.64,287.38,27966.7,19161.5,2947.4,88954.2,12.0609,4.85E+01,1384.02,27966.7,2947.4, , , , , , 
,,,,,,,,,,,,,,,,,587.917,631.917,88956.6,12.0612,48.4916,1095.78,287.216,27948.5,19153.5,2947.43,88956.6,12.0612,4.85E+01,1382.996,27948.5,2947.43, , , , , , 
,,,,,,,,,,,,,,,,,587.958,631.958,88958.9,12.0616,48.4866,1094.92,287.051,27930.3,19145.5,2947.46,88958.9,12.0616,4.85E+01,1381.971,27930.3,2947.46, , , , , , 
,,,,,,,,,,,,,,,,,588,632,88961.3,12.062,48.4819,1094.06,286.885,27912.2,19137.6,2947.48,88961.3,12.062,4.85E+01,1380.945,27912.2,2947.48,57.1999999999971,-0.0044,-0.176199999999994,-25.075,-435.099999999999,0.670000000000073
,,,,,,,,,,,,,,,,,588.042,632.042,88963.7,12.0625,48.4773,1093.21,286.718,27894,19129.7,2947.51,88963.7,12.0625,4.85E+01,1379.928,27894,2947.51, , , , , , 
,,,,,,,,,,,,,,,,,588.083,632.083,88966.1,12.063,48.473,1092.36,286.551,27875.8,19121.8,2947.54,88966.1,12.063,4.85E+01,1378.911,27875.8,2947.54, , , , , , 
,,,,,,,,,,,,,,,,,588.125,632.125,88968.5,12.0636,48.469,1091.51,286.383,27857.7,19113.9,2947.57,88968.5,12.0636,4.85E+01,1377.893,27857.7,2947.57, , , , , , 
,,,,,,,,,,,,,,,,,588.167,632.167,88970.9,12.0642,48.4651,1090.66,286.214,27839.5,19106,2947.6,88970.9,12.0642,4.85E+01,1376.874,27839.5,2947.6, , , , , , 
,,,,,,,,,,,,,,,,,588.208,632.208,88973.3,12.0649,48.4615,1089.82,286.045,27821.3,19098.2,2947.62,88973.3,12.0649,4.85E+01,1375.865,27821.3,2947.62, , , , , , 
,,,,,,,,,,,,,,,,,588.25,632.25,88975.7,12.0656,48.4581,1088.97,285.875,27803.1,19090.4,2947.65,88975.7,12.0656,4.85E+01,1374.845,27803.1,2947.65, , , , , , 
,,,,,,,,,,,,,,,,,588.292,632.292,88978.1,12.0664,48.4549,1088.14,285.704,27785,19082.6,2947.68,88978.1,12.0664,4.85E+01,1373.844,27785,2947.68, , , , , , 
,,,,,,,,,,,,,,,,,588.333,632.333,88980.5,12.0673,48.4519,1087.3,285.533,27766.8,19074.9,2947.71,88980.5,12.0673,4.85E+01,1372.833,27766.8,2947.71, , , , , , 
,,,,,,,,,,,,,,,,,588.375,632.375,88982.9,12.0682,48.4492,1086.47,285.361,27748.6,19067.1,2947.73,88982.9,12.0682,4.84E+01,1371.831,27748.6,2947.73, , , , , , 
,,,,,,,,,,,,,,,,,588.417,632.417,88985.3,12.0691,48.4466,1085.64,285.189,27730.4,19059.4,2947.76,88985.3,12.0691,4.84E+01,1370.829,27730.4,2947.76, , , , , , 
,,,,,,,,,,,,,,,,,588.458,632.458,88987.7,12.0701,48.4443,1084.81,285.016,27712.2,19051.7,2947.79,88987.7,12.0701,4.84E+01,1369.826,27712.2,2947.79, , , , , , 
,,,,,,,,,,,,,,,,,588.5,632.5,88990.1,12.0711,48.4422,1083.99,284.842,27694,19044.1,2947.82,88990.1,12.0711,4.84E+01,1368.832,27694,2947.82, , , , , , 
,,,,,,,,,,,,,,,,,588.542,632.542,88992.5,12.0722,48.4404,1083.17,284.668,27675.8,19036.4,2947.85,88992.5,12.0722,4.84E+01,1367.838,27675.8,2947.85, , , , , , 
,,,,,,,,,,,,,,,,,588.583,632.583,88994.8,12.0734,48.4387,1082.35,284.493,27657.6,19028.8,2947.87,88994.8,12.0734,4.84E+01,1366.843,27657.6,2947.87, , , , , , 
,,,,,,,,,,,,,,,,,588.625,632.625,88997.2,12.0746,48.4373,1081.53,284.318,27639.4,19021.3,2947.9,88997.2,12.0746,4.84E+01,1365.848,27639.4,2947.9, , , , , , 
,,,,,,,,,,,,,,,,,588.667,632.667,88999.6,12.0759,48.4361,1080.72,284.143,27621.2,19013.7,2947.93,88999.6,12.0759,4.84E+01,1364.863,27621.2,2947.93, , , , , , 
,,,,,,,,,,,,,,,,,588.708,632.708,89002,12.0772,48.4351,1079.91,283.967,27603,19006.2,2947.96,89002,12.0772,4.84E+01,1363.877,27603,2947.96, , , , , , 
,,,,,,,,,,,,,,,,,588.75,632.75,89004.4,12.0785,48.4343,1079.1,283.791,27584.8,18998.7,2947.98,89004.4,12.0785,4.84E+01,1362.891,27584.8,2947.98, , , , , , 
,,,,,,,,,,,,,,,,,588.792,632.792,89006.8,12.0799,48.4337,1078.3,283.614,27566.5,18991.2,2948.01,89006.8,12.0799,4.84E+01,1361.914,27566.5,2948.01, , , , , , 
,,,,,,,,,,,,,,,,,588.833,632.833,89009.2,12.0814,48.4334,1077.5,283.437,27548.3,18983.7,2948.04,89009.2,12.0814,4.84E+01,1360.937,27548.3,2948.04, , , , , , 
,,,,,,,,,,,,,,,,,588.875,632.875,89011.6,12.0829,48.4333,1076.7,283.26,27530.1,18976.3,2948.07,89011.6,12.0829,4.84E+01,1359.96,27530.1,2948.07, , , , , , 
,,,,,,,,,,,,,,,,,588.917,632.917,89014,12.0845,48.4334,1075.9,283.082,27511.9,18968.9,2948.09,89014,12.0845,4.84E+01,1358.982,27511.9,2948.09, , , , , , 
,,,,,,,,,,,,,,,,,588.958,632.958,89016.5,12.0861,48.4337,1075.11,282.904,27493.7,18961.5,2948.12,89016.5,12.0861,4.84E+01,1358.014,27493.7,2948.12, , , , , , 
,,,,,,,,,,,,,,,,,589,633,89018.9,12.0878,48.4342,1074.32,282.726,27475.4,18954.2,2948.15,89018.9,12.0878,4.84E+01,1357.046,27475.4,2948.15,57.5999999999913,0.0258,-0.047700000000006,-23.8990000000001,-436.799999999999,0.670000000000073
,,,,,,,,,,,,,,,,,589.042,633.042,89021.3,12.0895,48.4349,1073.53,282.548,27457.2,18946.8,2948.18,89021.3,12.0895,4.84E+01,1356.078,27457.2,2948.18, , , , , , 
,,,,,,,,,,,,,,,,,589.083,633.083,89023.7,12.0913,48.4359,1072.75,282.369,27439,18939.5,2948.21,89023.7,12.0913,4.84E+01,1355.119,27439,2948.21, , , , , , 
,,,,,,,,,,,,,,,,,589.125,633.125,89026.1,12.0931,48.4371,1071.97,282.191,27420.8,18932.3,2948.23,89026.1,12.0931,4.84E+01,1354.161,27420.8,2948.23, , , , , , 
,,,,,,,,,,,,,,,,,589.167,633.167,89028.5,12.095,48.4385,1071.19,282.012,27402.5,18925,2948.26,89028.5,12.095,4.84E+01,1353.202,27402.5,2948.26, , , , , , 
,,,,,,,,,,,,,,,,,589.208,633.208,89030.9,12.0969,48.4401,1070.42,281.833,27384.3,18917.8,2948.29,89030.9,12.0969,4.84E+01,1352.253,27384.3,2948.29, , , , , , 
,,,,,,,,,,,,,,,,,589.25,633.25,89033.3,12.0989,48.4419,1069.64,281.654,27366,18910.6,2948.32,89033.3,12.0989,4.84E+01,1351.294,27366,2948.32, , , , , , 
,,,,,,,,,,,,,,,,,589.292,633.292,89035.7,12.101,48.4439,1068.88,281.475,27347.8,18903.4,2948.34,89035.7,12.101,4.84E+01,1350.355,27347.8,2948.34, , , , , , 
,,,,,,,,,,,,,,,,,589.333,633.333,89038.1,12.103,48.4462,1068.11,281.296,27329.6,18896.3,2948.37,89038.1,12.103,4.84E+01,1349.406,27329.6,2948.37, , , , , , 
,,,,,,,,,,,,,,,,,589.375,633.375,89040.5,12.1052,48.4487,1067.35,281.116,27311.3,18889.2,2948.4,89040.5,12.1052,4.84E+01,1348.466,27311.3,2948.4, , , , , , 
,,,,,,,,,,,,,,,,,589.417,633.417,89042.9,12.1074,48.4514,1066.59,280.937,27293.1,18882.1,2948.43,89042.9,12.1074,4.85E+01,1347.527,27293.1,2948.43, , , , , , 
,,,,,,,,,,,,,,,,,589.458,633.458,89045.3,12.1096,48.4543,1065.83,280.758,27274.8,18875,2948.45,89045.3,12.1096,4.85E+01,1346.588,27274.8,2948.45, , , , , , 
,,,,,,,,,,,,,,,,,589.5,633.5,89047.8,12.1119,48.4574,1065.08,280.579,27256.6,18868,2948.48,89047.8,12.1119,4.85E+01,1345.659,27256.6,2948.48, , , , , , 
,,,,,,,,,,,,,,,,,589.542,633.542,89050.2,12.1143,48.4607,1064.32,280.4,27238.3,18861,2948.51,89050.2,12.1143,4.85E+01,1344.72,27238.3,2948.51, , , , , , 
,,,,,,,,,,,,,,,,,589.583,633.583,89052.6,12.1167,48.4643,1063.58,280.221,27220.1,18854,2948.54,89052.6,12.1167,4.85E+01,1343.801,27220.1,2948.54, , , , , , 
,,,,,,,,,,,,,,,,,589.625,633.625,89055,12.1191,48.4681,1062.83,280.042,27201.8,18847,2948.56,89055,12.1191,4.85E+01,1342.872,27201.8,2948.56, , , , , , 
,,,,,,,,,,,,,,,,,589.667,633.667,89057.4,12.1217,48.472,1062.09,279.863,27183.6,18840.1,2948.59,89057.4,12.1217,4.85E+01,1341.953,27183.6,2948.59, , , , , , 
,,,,,,,,,,,,,,,,,589.708,633.708,89059.8,12.1242,48.4762,1061.35,279.685,27165.3,18833.2,2948.62,89059.8,12.1242,4.85E+01,1341.035,27165.3,2948.62, , , , , , 
,,,,,,,,,,,,,,,,,589.75,633.75,89062.3,12.1268,48.4807,1060.62,279.506,27147,18826.3,2948.65,89062.3,12.1268,4.85E+01,1340.126,27147,2948.65, , , , , , 
,,,,,,,,,,,,,,,,,589.792,633.792,89064.7,12.1295,48.4853,1059.88,279.328,27128.8,18819.4,2948.67,89064.7,12.1295,4.85E+01,1339.208,27128.8,2948.67, , , , , , 
,,,,,,,,,,,,,,,,,589.833,633.833,89067.1,12.1322,48.4901,1059.15,279.15,27110.5,18812.6,2948.7,89067.1,12.1322,4.85E+01,1338.3,27110.5,2948.7, , , , , , 
,,,,,,,,,,,,,,,,,589.875,633.875,89069.5,12.135,48.4952,1058.43,278.973,27092.3,18805.8,2948.73,89069.5,12.135,4.85E+01,1337.403,27092.3,2948.73, , , , , , 
,,,,,,,,,,,,,,,,,589.917,633.917,89071.9,12.1378,48.5005,1057.7,278.795,27074,18799.1,2948.76,89071.9,12.1378,4.85E+01,1336.495,27074,2948.76, , , , , , 
,,,,,,,,,,,,,,,,,589.958,633.958,89074.4,12.1407,48.506,1056.98,278.618,27055.7,18792.3,2948.78,89074.4,12.1407,4.85E+01,1335.598,27055.7,2948.78, , , , , , 
,,,,,,,,,,,,,,,,,590,634,89076.8,12.1436,48.5117,1056.26,278.442,27037.5,18785.6,2948.81,89076.8,12.1436,4.85E+01,1334.702,27037.5,2948.81,57.9000000000087,0.0558,0.077500000000001,-22.3439999999998,-437.900000000001,0.659999999999855
,,,,,,,,,,,,,,,,,590.042,634.042,89079.2,12.1466,48.5176,1055.55,278.265,27019.2,18778.9,2948.84,89079.2,12.1466,4.85E+01,1333.815,27019.2,2948.84, , , , , , 
,,,,,,,,,,,,,,,,,590.083,634.083,89081.6,12.1496,48.5237,1054.84,278.089,27000.9,18772.3,2948.87,89081.6,12.1496,4.85E+01,1332.929,27000.9,2948.87, , , , , , 
,,,,,,,,,,,,,,,,,590.125,634.125,89084.1,12.1527,48.5301,1054.13,277.914,26982.6,18765.6,2948.9,89084.1,12.1527,4.85E+01,1332.044,26982.6,2948.9, , , , , , 
,,,,,,,,,,,,,,,,,590.167,634.167,89086.5,12.1559,48.5367,1053.43,277.738,26964.4,18759,2948.92,89086.5,12.1559,4.85E+01,1331.168,26964.4,2948.92, , , , , , 
,,,,,,,,,,,,,,,,,590.208,634.208,89088.9,12.1591,48.5434,1052.73,277.564,26946.1,18752.4,2948.95,89088.9,12.1591,4.85E+01,1330.294,26946.1,2948.95, , , , , , 
,,,,,,,,,,,,,,,,,590.25,634.25,89091.4,12.1623,48.5504,1052.03,277.389,26927.8,18745.9,2948.98,89091.4,12.1623,4.86E+01,1329.419,26927.8,2948.98, , , , , , 
,,,,,,,,,,,,,,,,,590.292,634.292,89093.8,12.1656,48.5577,1051.33,277.215,26909.5,18739.4,2949.01,89093.8,12.1656,4.86E+01,1328.545,26909.5,2949.01, , , , , , 
,,,,,,,,,,,,,,,,,590.333,634.333,89096.2,12.169,48.5651,1050.64,277.042,26891.2,18732.9,2949.03,89096.2,12.169,4.86E+01,1327.682,26891.2,2949.03, , , , , , 
,,,,,,,,,,,,,,,,,590.375,634.375,89098.7,12.1724,48.5727,1049.95,276.869,26873,18726.4,2949.06,89098.7,12.1724,4.86E+01,1326.819,26873,2949.06, , , , , , 
,,,,,,,,,,,,,,,,,590.417,634.417,89101.1,12.1758,48.5806,1049.26,276.697,26854.7,18720,2949.09,89101.1,12.1758,4.86E+01,1325.957,26854.7,2949.09, , , , , , 
,,,,,,,,,,,,,,,,,590.458,634.458,89103.5,12.1793,48.5887,1048.58,276.525,26836.4,18713.6,2949.12,89103.5,12.1793,4.86E+01,1325.105,26836.4,2949.12, , , , , , 
,,,,,,,,,,,,,,,,,590.5,634.5,89106,12.1829,48.597,1047.9,276.354,26818.1,18707.2,2949.14,89106,12.1829,4.86E+01,1324.254,26818.1,2949.14, , , , , , 
,,,,,,,,,,,,,,,,,590.542,634.542,89108.4,12.1865,48.6055,1047.23,276.183,26799.8,18700.9,2949.17,89108.4,12.1865,4.86E+01,1323.413,26799.8,2949.17, , , , , , 
,,,,,,,,,,,,,,,,,590.583,634.583,89110.8,12.1902,48.6142,1046.55,276.013,26781.5,18694.5,2949.2,89110.8,12.1902,4.86E+01,1322.563,26781.5,2949.2, , , , , , 
,,,,,,,,,,,,,,,,,590.625,634.625,89113.3,12.1939,48.6232,1045.88,275.843,26763.2,18688.2,2949.23,89113.3,12.1939,4.86E+01,1321.723,26763.2,2949.23, , , , , , 
,,,,,,,,,,,,,,,,,590.667,634.667,89115.7,12.1977,48.6323,1045.22,275.675,26744.9,18682,2949.25,89115.7,12.1977,4.86E+01,1320.895,26744.9,2949.25, , , , , , 
,,,,,,,,,,,,,,,,,590.708,634.708,89118.2,12.2015,48.6417,1044.56,275.507,26726.7,18675.7,2949.28,89118.2,12.2015,4.86E+01,1320.067,26726.7,2949.28, , , , , , 
,,,,,,,,,,,,,,,,,590.75,634.75,89120.6,12.2054,48.6513,1043.9,275.339,26708.4,18669.5,2949.31,89120.6,12.2054,4.87E+01,1319.239,26708.4,2949.31, , , , , , 
,,,,,,,,,,,,,,,,,590.792,634.792,89123,12.2093,48.6611,1043.24,275.172,26690.1,18663.3,2949.34,89123,12.2093,4.87E+01,1318.412,26690.1,2949.34, , , , , , 
,,,,,,,,,,,,,,,,,590.833,634.833,89125.5,12.2133,48.6711,1042.59,275.006,26671.8,18657.2,2949.36,89125.5,12.2133,4.87E+01,1317.596,26671.8,2949.36, , , , , , 
,,,,,,,,,,,,,,,,,590.875,634.875,89127.9,12.2174,48.6813,1041.94,274.841,26653.5,18651.1,2949.39,89127.9,12.2174,4.87E+01,1316.781,26653.5,2949.39, , , , , , 
,,,,,,,,,,,,,,,,,590.917,634.917,89130.4,12.2215,48.6918,1041.29,274.676,26635.2,18645,2949.42,89130.4,12.2215,4.87E+01,1315.966,26635.2,2949.42, , , , , , 
,,,,,,,,,,,,,,,,,590.958,634.958,89132.8,12.2256,48.7025,1040.65,274.513,26616.9,18638.9,2949.45,89132.8,12.2256,4.87E+01,1315.163,26616.9,2949.45, , , , , , 
,,,,,,,,,,,,,,,,,591,635,89135.3,12.2298,48.7134,1040.01,274.35,26598.6,18632.9,2949.47,89135.3,12.2298,4.87E+01,1314.36,26598.6,2949.47,58.5,0.0862,0.201700000000002,-20.3419999999999,-438.900000000001,0.659999999999855
,,,,,,,,,,,,,,,,,591.042,635.042,89137.7,12.2341,48.7245,1039.37,274.187,26580.3,18626.9,2949.5,89137.7,12.2341,4.87E+01,1313.557,26580.3,2949.5, , , , , , 
,,,,,,,,,,,,,,,,,591.083,635.083,89140.2,12.2384,48.7358,1038.74,274.026,26562,18620.9,2949.53,89140.2,1.22E+01,4.87E+01,1312.766,26562,2949.53, , , , , , 
,,,,,,,,,,,,,,,,,591.125,635.125,89142.6,12.2428,48.7473,1038.11,273.865,26543.7,18615,2949.56,89142.6,1.22E+01,4.87E+01,1311.975,26543.7,2949.56, , , , , , 
,,,,,,,,,,,,,,,,,591.167,635.167,89145.1,12.2472,48.7591,1037.48,273.705,26525.4,18609.1,2949.58,89145.1,1.22E+01,4.88E+01,1311.185,26525.4,2949.58, , , , , , 
,,,,,,,,,,,,,,,,,591.208,635.208,89147.6,12.2517,48.771,1036.86,273.546,26507.1,18603.2,2949.61,89147.6,1.23E+01,4.88E+01,1310.406,26507.1,2949.61, , , , , , 
,,,,,,,,,,,,,,,,,591.25,635.25,89150,12.2562,48.7832,1036.24,273.388,26488.8,18597.3,2949.64,89150,1.23E+01,4.88E+01,1309.628,26488.8,2949.64, , , , , , 
,,,,,,,,,,,,,,,,,591.292,635.292,89152.5,12.2608,48.7956,1035.63,273.231,26470.5,18591.5,2949.67,89152.5,1.23E+01,4.88E+01,1308.861,26470.5,2949.67, , , , , , 
,,,,,,,,,,,,,,,,,591.333,635.333,89154.9,12.2654,48.8083,1035.01,273.075,26452.2,18585.7,2949.69,89154.9,1.23E+01,4.88E+01,1308.085,26452.2,2949.69, , , , , , 
,,,,,,,,,,,,,,,,,591.375,635.375,89157.4,12.2701,48.8211,1034.4,272.92,26433.8,18579.9,2949.72,89157.4,1.23E+01,4.88E+01,1307.32,26433.8,2949.72, , , , , , 
,,,,,,,,,,,,,,,,,591.417,635.417,89159.9,12.2749,48.8342,1033.8,272.765,26415.5,18574.2,2949.75,89159.9,1.23E+01,4.88E+01,1306.565,26415.5,2949.75, , , , , , 
,,,,,,,,,,,,,,,,,591.458,635.458,89162.3,12.2797,48.8474,1033.2,272.611,26397.2,18568.5,2949.78,89162.3,1.23E+01,4.88E+01,1305.811,26397.2,2949.78, , , , , , 
,,,,,,,,,,,,,,,,,591.5,635.5,89164.8,12.2845,48.8609,1032.6,272.459,26378.9,18562.8,2949.8,89164.8,1.23E+01,4.89E+01,1305.059,26378.9,2949.8, , , , , , 
,,,,,,,,,,,,,,,,,591.542,635.542,89167.3,12.2894,48.8746,1032,272.307,26360.6,18557.1,2949.83,89167.3,1.23E+01,4.89E+01,1304.307,26360.6,2949.83, , , , , , 
,,,,,,,,,,,,,,,,,591.583,635.583,89169.7,12.2944,48.8886,1031.41,272.157,26342.3,18551.5,2949.86,89169.7,1.23E+01,4.89E+01,1303.567,26342.3,2949.86, , , , , , 
,,,,,,,,,,,,,,,,,591.625,635.625,89172.2,12.2994,48.9027,1030.82,272.007,26324,18545.9,2949.89,89172.2,1.23E+01,4.89E+01,1302.827,26324,2949.89, , , , , , 
,,,,,,,,,,,,,,,,,591.667,635.667,89174.7,12.3045,48.9171,1030.24,271.858,26305.7,18540.4,2949.91,89174.7,1.23E+01,4.89E+01,1302.098,26305.7,2949.91, , , , , , 
,,,,,,,,,,,,,,,,,591.708,635.708,89177.1,12.3096,48.9317,1029.66,271.711,26287.4,18534.9,2949.94,89177.1,1.23E+01,4.89E+01,1301.371,26287.4,2949.94, , , , , , 
,,,,,,,,,,,,,,,,,591.75,635.75,89179.6,12.3148,48.9465,1029.08,271.564,26269.1,18529.4,2949.97,89179.6,1.23E+01,4.89E+01,1300.644,26269.1,2949.97, , , , , , 
,,,,,,,,,,,,,,,,,591.792,635.792,89182.1,12.32,48.9615,1028.51,271.418,26250.8,18523.9,2950,89182.1,1.23E+01,4.90E+01,1299.928,26250.8,2950, , , , , , 
,,,,,,,,,,,,,,,,,591.833,635.833,89184.6,12.3253,48.9767,1027.94,271.274,26232.5,18518.5,2950.02,89184.6,1.23E+01,4.90E+01,1299.214,26232.5,2950.02, , , , , , 
,,,,,,,,,,,,,,,,,591.875,635.875,89187.1,12.3306,48.9922,1027.37,271.13,26214.1,18513.1,2950.05,89187.1,1.23E+01,4.90E+01,1298.5,26214.1,2950.05, , , , , , 
,,,,,,,,,,,,,,,,,591.917,635.917,89189.5,12.336,49.0079,1026.81,270.988,26195.8,18507.7,2950.08,89189.5,1.23E+01,4.90E+01,1297.798,26195.8,2950.08, , , , , , 
,,,,,,,,,,,,,,,,,591.958,635.958,89192,12.3415,49.0238,1026.25,270.846,26177.5,18502.3,2950.11,89192,1.23E+01,4.90E+01,1297.096,26177.5,2950.11, , , , , , 
,,,,,,,,,,,,,,,,,592,636,89194.5,12.347,49.0399,1025.69,270.706,26159.2,18497,2950.13,89194.5,1.23E+01,4.90E+01,1296.396,26159.2,2950.13,59.1999999999971,0.1172,0.326500000000003,-17.9639999999999,-439.399999999998,0.660000000000309
,,,,,,,,,,,,,,,,,592.042,636.042,89197,12.3526,49.0562,1025.14,270.566,26140.9,18491.8,2950.16,89197,1.24E+01,4.91E+01,1295.706,26140.9,2950.16, , , , , , 
,,,,,,,,,,,,,,,,,592.083,636.083,89199.5,12.3582,49.0728,1024.59,270.428,26122.6,18486.5,2950.19,89199.5,1.24E+01,4.91E+01,1295.018,26122.6,2950.19, , , , , , 
,,,,,,,,,,,,,,,,,592.125,636.125,89202,12.3639,49.0896,1024.05,270.291,26104.3,18481.3,2950.22,89202,1.24E+01,4.91E+01,1294.341,26104.3,2950.22, , , , , , 
,,,,,,,,,,,,,,,,,592.167,636.167,89204.5,12.3696,49.1066,1023.51,270.155,26086,18476.1,2950.24,89204.5,1.24E+01,4.91E+01,1293.665,26086,2950.24, , , , , , 
,,,,,,,,,,,,,,,,,592.208,636.208,89206.9,12.3754,49.1238,1022.97,270.02,26067.7,18470.9,2950.27,89206.9,1.24E+01,4.91E+01,1292.99,26067.7,2950.27, , , , , , 
,,,,,,,,,,,,,,,,,592.25,636.25,89209.4,12.3812,49.1413,1022.43,269.887,26049.4,18465.8,2950.3,89209.4,1.24E+01,4.91E+01,1292.317,26049.4,2950.3, , , , , , 
,,,,,,,,,,,,,,,,,592.292,636.292,89211.9,12.3871,49.1589,1021.9,269.754,26031,18460.7,2950.33,89211.9,1.24E+01,4.92E+01,1291.654,26031,2950.33, , , , , , 
,,,,,,,,,,,,,,,,,592.333,636.333,89214.4,12.3931,49.1768,1021.38,269.623,26012.7,18455.7,2950.36,89214.4,1.24E+01,4.92E+01,1291.003,26012.7,2950.36, , , , , , 
,,,,,,,,,,,,,,,,,592.375,636.375,89216.9,12.3991,49.1949,1020.86,269.492,25994.4,18450.6,2950.38,89216.9,1.24E+01,4.92E+01,1290.352,25994.4,2950.38, , , , , , 
,,,,,,,,,,,,,,,,,592.417,636.417,89219.4,12.4052,49.2132,1020.34,269.363,25976.1,18445.6,2950.41,89219.4,1.24E+01,4.92E+01,1289.703,25976.1,2950.41, , , , , , 
,,,,,,,,,,,,,,,,,592.458,636.458,89221.9,12.4113,49.2318,1019.82,269.235,25957.8,18440.7,2950.44,89221.9,1.24E+01,4.92E+01,1289.055,25957.8,2950.44, , , , , , 
,,,,,,,,,,,,,,,,,592.5,636.5,89224.4,12.4175,49.2506,1019.31,269.109,25939.5,18435.7,2950.47,89224.4,1.24E+01,4.93E+01,1288.419,25939.5,2950.47, , , , , , 
,,,,,,,,,,,,,,,,,592.542,636.542,89226.9,12.4237,49.2696,1018.8,268.983,25921.2,18430.8,2950.49,89226.9,1.24E+01,4.93E+01,1287.783,25921.2,2950.49, , , , , , 
,,,,,,,,,,,,,,,,,592.583,636.583,89229.4,12.43,49.2888,1018.3,268.859,25902.9,18426,2950.52,89229.4,1.24E+01,4.93E+01,1287.159,25902.9,2950.52, , , , , , 
,,,,,,,,,,,,,,,,,592.625,636.625,89231.9,12.4364,49.3082,1017.8,268.736,25884.6,18421.1,2950.55,89231.9,1.24E+01,4.93E+01,1286.536,25884.6,2950.55, , , , , , 
,,,,,,,,,,,,,,,,,592.667,636.667,89234.5,12.4428,49.3279,1017.3,268.614,25866.3,18416.3,2950.58,89234.5,1.24E+01,4.93E+01,1285.914,25866.3,2950.58, , , , , , 
,,,,,,,,,,,,,,,,,592.708,636.708,89237,12.4492,49.3478,1016.81,268.493,25848,18411.6,2950.6,89237,1.24E+01,4.93E+01,1285.303,25848,2950.6, , , , , , 
,,,,,,,,,,,,,,,,,592.75,636.75,89239.5,12.4557,49.3679,1016.32,268.373,25829.7,18406.8,2950.63,89239.5,1.25E+01,4.94E+01,1284.693,25829.7,2950.63, , , , , , 
,,,,,,,,,,,,,,,,,592.792,636.792,89242,12.4623,49.3882,1015.83,268.255,25811.3,18402.1,2950.66,89242,1.25E+01,4.94E+01,1284.085,25811.3,2950.66, , , , , , 
,,,,,,,,,,,,,,,,,592.833,636.833,89244.5,12.4689,49.4088,1015.35,268.138,25793,18397.4,2950.69,89244.5,1.25E+01,4.94E+01,1283.488,25793,2950.69, , , , , , 
,,,,,,,,,,,,,,,,,592.875,636.875,89247,12.4756,49.4296,1014.88,268.022,25774.7,18392.8,2950.71,89247,1.25E+01,4.94E+01,1282.902,25774.7,2950.71, , , , , , 
,,,,,,,,,,,,,,,,,592.917,636.917,89249.5,12.4824,49.4506,1014.4,267.907,25756.4,18388.2,2950.74,89249.5,1.25E+01,4.95E+01,1282.307,25756.4,2950.74, , , , , , 
,,,,,,,,,,,,,,,,,592.958,636.958,89252.1,12.4892,49.4718,1013.93,267.794,25738.1,18383.6,2950.77,89252.1,1.25E+01,4.95E+01,1281.724,25738.1,2950.77, , , , , , 
,,,,,,,,,,,,,,,,,593,637,89254.6,12.496,49.4933,1013.47,267.681,25719.8,18379,2950.8,89254.6,1.25E+01,4.95E+01,1281.151,25719.8,2950.8,60.1000000000058,0.149000000000001,0.453399999999995,-15.2450000000001,-439.400000000001,0.670000000000073
,,,,,,,,,,,,,,,,,593.042,637.042,89257.1,12.503,49.5149,1013,267.571,25701.5,18374.5,2950.82,89257.1,1.25E+01,4.95E+01,1280.571,25701.5,2950.82, , , , , , 
